Accession	Title	BioProject	BioSample	Status	Release Date	Created	Updated	Submission	SRA.filename
SRR37001423	032-HIV-WT-75c-b-2-p	PRJNA1400640	SAMN54923635	ToBeReleased	2027-02-01	2026-01-27T16:21:27Z	2026-01-27T16:24:10Z	SUB15970117	032-HIV-WT-75c-b-2-p_S32_L001_R1_001.fastq.gz, 032-HIV-WT-75c-b-2-p_S32_L001_R2_001.fastq.gz
SRR37001418	054-HIV-WT-75c-b-6-m	PRJNA1400640	SAMN54923640	ToBeReleased	2027-02-01	2026-01-27T16:21:27Z	2026-01-27T16:24:08Z	SUB15970117	054-HIV-WT-75c-b-6-m_S54_L001_R1_001.fastq.gz, 054-HIV-WT-75c-b-6-m_S54_L001_R2_001.fastq.gz
SRR37001385	092_fourU_WT37c_b_6_m	PRJNA1400640	SAMN54923571	ToBeReleased	2027-02-01	2026-01-27T16:19:36Z	2026-01-27T16:24:08Z	SUB15970097	092_fourU_WT37c_b_6_m_S188_R1_001.fastq.gz, 092_fourU_WT37c_b_6_m_S188_R2_001.fastq.gz
SRR37001361	035_fourU_WT_25c_b_5_p	PRJNA1400640	SAMN54923546	ToBeReleased	2027-02-01	2026-01-27T16:18:27Z	2026-01-27T16:24:08Z	SUB15970091	035_fourU_WT_25c_b_5_p_S131_R1_001.fastq.gz, 035_fourU_WT_25c_b_5_p_S131_R2_001.fastq.gz
SRR37001342	021_fourU_WT_20c_b_3_p	PRJNA1400640	SAMN54923529	ToBeReleased	2027-02-01	2026-01-27T16:17:26Z	2026-01-27T16:24:08Z	SUB15970087	021_fourU_WT_20c_b_3_p_S117_R1_001.fastq.gz, 021_fourU_WT_20c_b_3_p_S117_R2_001.fastq.gz
SRR37001359	080_fourU_WT25c_b_6_m	PRJNA1400640	SAMN54923548	ToBeReleased	2027-02-01	2026-01-27T16:18:27Z	2026-01-27T16:24:08Z	SUB15970091	080_fourU_WT25c_b_6_m_S176_R1_001.fastq.gz, 080_fourU_WT25c_b_6_m_S176_R2_001.fastq.gz
SRR37001353	042_fourU_WT_37c_b_6_p	PRJNA1400640	SAMN54923563	ToBeReleased	2027-02-01	2026-01-27T16:18:26Z	2026-01-27T16:24:07Z	SUB15970092	042_fourU_WT_37c_b_6_p_S138_R1_001.fastq.gz, 042_fourU_WT_37c_b_6_p_S138_R2_001.fastq.gz
SRR37001346	030_fourU_WT_25c_a_6_p	PRJNA1400640	SAMN54923539	ToBeReleased	2027-02-01	2026-01-27T16:17:28Z	2026-01-27T16:24:07Z	SUB15970088	030_fourU_WT_25c_a_6_p_S126_R1_001.fastq.gz, 030_fourU_WT_25c_a_6_p_S126_R2_001.fastq.gz
SRR37001351	025_fourU_WT_25c_a_1_p	PRJNA1400640	SAMN54923534	ToBeReleased	2027-02-01	2026-01-27T16:17:29Z	2026-01-27T16:24:06Z	SUB15970088	025_fourU_WT_25c_a_1_p_S121_R1_001.fastq.gz, 025_fourU_WT_25c_a_1_p_S121_R2_001.fastq.gz
SRR37001419	036-HIV-WT-75c-b-6-p	PRJNA1400640	SAMN54923639	ToBeReleased	2027-02-01	2026-01-27T16:21:27Z	2026-01-27T16:24:05Z	SUB15970117	036-HIV-WT-75c-b-6-p_S36_L001_R1_001.fastq.gz, 036-HIV-WT-75c-b-6-p_S36_L001_R2_001.fastq.gz
SRR37001344	019_fourU_WT_20c_b_1_p	PRJNA1400640	SAMN54923527	ToBeReleased	2027-02-01	2026-01-27T16:17:26Z	2026-01-27T16:24:05Z	SUB15970087	019_fourU_WT_20c_b_1_p_S115_R1_001.fastq.gz, 019_fourU_WT_20c_b_1_p_S115_R2_001.fastq.gz
SRR37001337	013_fourU_WT_20c_a_1_p	PRJNA1400640	SAMN54923493	ToBeReleased	2027-02-01	2026-01-27T16:16:29Z	2026-01-27T16:23:59Z	SUB15970084	013_fourU_WT_20c_a_1_p_S109_R1_001.fastq.gz, 013_fourU_WT_20c_a_1_p_S109_R2_001.fastq.gz
SRR37001333	017_fourU_WT_20c_a_5_p	PRJNA1400640	SAMN54923497	ToBeReleased	2027-02-01	2026-01-27T16:16:29Z	2026-01-27T16:23:56Z	SUB15970084	017_fourU_WT_20c_a_5_p_S113_R1_001.fastq.gz, 017_fourU_WT_20c_a_5_p_S113_R2_001.fastq.gz
SRR37001352	086_fourU_WT37c_a_6_m	PRJNA1400640	SAMN54923564	ToBeReleased	2027-02-01	2026-01-27T16:18:26Z	2026-01-27T16:23:55Z	SUB15970092	086_fourU_WT37c_a_6_m_S182_R1_001.fastq.gz, 086_fourU_WT37c_a_6_m_S182_R2_001.fastq.gz
SRR37001341	022_fourU_WT_20c_b_4_p	PRJNA1400640	SAMN54923530	ToBeReleased	2027-02-01	2026-01-27T16:17:26Z	2026-01-27T16:23:54Z	SUB15970087	022_fourU_WT_20c_b_4_p_S118_R1_001.fastq.gz, 022_fourU_WT_20c_b_4_p_S118_R2_001.fastq.gz
SRR37001364	032_fourU_WT_25c_b_2_p	PRJNA1400640	SAMN54923543	ToBeReleased	2027-02-01	2026-01-27T16:18:27Z	2026-01-27T16:23:38Z	SUB15970091	032_fourU_WT_25c_b_2_p_S128_R1_001.fastq.gz, 032_fourU_WT_25c_b_2_p_S128_R2_001.fastq.gz
SRR37001331	062_fourU_WT20c_a_6_m	PRJNA1400640	SAMN54923499	ToBeReleased	2027-02-01	2026-01-27T16:16:29Z	2026-01-27T16:23:35Z	SUB15970084	062_fourU_WT20c_a_6_m_S158_R1_001.fastq.gz, 062_fourU_WT20c_a_6_m_S158_R2_001.fastq.gz
SRR37001332	018_fourU_WT_20c_a_6_p	PRJNA1400640	SAMN54923498	ToBeReleased	2027-02-01	2026-01-27T16:16:29Z	2026-01-27T16:23:29Z	SUB15970084	018_fourU_WT_20c_a_6_p_S114_R1_001.fastq.gz, 018_fourU_WT_20c_a_6_p_S114_R2_001.fastq.gz
SRR37001362	034_fourU_WT_25c_b_4_p	PRJNA1400640	SAMN54923545	ToBeReleased	2027-02-01	2026-01-27T16:18:27Z	2026-01-27T16:23:27Z	SUB15970091	034_fourU_WT_25c_b_4_p_S130_R1_001.fastq.gz, 034_fourU_WT_25c_b_4_p_S130_R2_001.fastq.gz
SRR37001347	029_fourU_WT_25c_a_5_p	PRJNA1400640	SAMN54923538	ToBeReleased	2027-02-01	2026-01-27T16:17:29Z	2026-01-27T16:23:27Z	SUB15970088	029_fourU_WT_25c_a_5_p_S125_R1_001.fastq.gz, 029_fourU_WT_25c_a_5_p_S125_R2_001.fastq.gz
SRR37001335	015_fourU_WT_20c_a_3_p	PRJNA1400640	SAMN54923495	ToBeReleased	2027-02-01	2026-01-27T16:16:29Z	2026-01-27T16:23:11Z	SUB15970084	015_fourU_WT_20c_a_3_p_S111_R1_001.fastq.gz, 015_fourU_WT_20c_a_3_p_S111_R2_001.fastq.gz
SRR37001334	016_fourU_WT_20c_a_4_p	PRJNA1400640	SAMN54923496	ToBeReleased	2027-02-01	2026-01-27T16:16:29Z	2026-01-27T16:23:09Z	SUB15970084	016_fourU_WT_20c_a_4_p_S112_R1_001.fastq.gz, 016_fourU_WT_20c_a_4_p_S112_R2_001.fastq.gz
SRR37001348	028_fourU_WT_25c_a_4_p	PRJNA1400640	SAMN54923537	ToBeReleased	2027-02-01	2026-01-27T16:17:29Z	2026-01-27T16:23:07Z	SUB15970088	028_fourU_WT_25c_a_4_p_S124_R1_001.fastq.gz, 028_fourU_WT_25c_a_4_p_S124_R2_001.fastq.gz
SRR37001358	037_fourU_WT_37c_b_1_p	PRJNA1400640	SAMN54923558	ToBeReleased	2027-02-01	2026-01-27T16:18:26Z	2026-01-27T16:22:59Z	SUB15970092	037_fourU_WT_37c_b_1_p_S133_R1_001.fastq.gz, 037_fourU_WT_37c_b_1_p_S133_R2_001.fastq.gz
SRR37001336	014_fourU_WT_20c_a_2_p	PRJNA1400640	SAMN54923494	ToBeReleased	2027-02-01	2026-01-27T16:16:29Z	2026-01-27T16:22:59Z	SUB15970084	014_fourU_WT_20c_a_2_p_S110_R1_001.fastq.gz, 014_fourU_WT_20c_a_2_p_S110_R2_001.fastq.gz
SRR37001357	038_fourU_WT_37c_b_2_p	PRJNA1400640	SAMN54923559	ToBeReleased	2027-02-01	2026-01-27T16:18:26Z	2026-01-27T16:22:57Z	SUB15970092	038_fourU_WT_37c_b_2_p_S134_R1_001.fastq.gz, 038_fourU_WT_37c_b_2_p_S134_R2_001.fastq.gz
SRR37001338	068_fourU_WT20c_b_6_m	PRJNA1400640	SAMN54923533	ToBeReleased	2027-02-01	2026-01-27T16:17:26Z	2026-01-27T16:22:46Z	SUB15970087	068_fourU_WT20c_b_6_m_S164_R1_001.fastq.gz, 068_fourU_WT20c_b_6_m_S164_R2_001.fastq.gz
SRR37001343	020_fourU_WT_20c_b_2_p	PRJNA1400640	SAMN54923528	ToBeReleased	2027-02-01	2026-01-27T16:17:26Z	2026-01-27T16:22:32Z	SUB15970087	020_fourU_WT_20c_b_2_p_S116_R1_001.fastq.gz, 020_fourU_WT_20c_b_2_p_S116_R2_001.fastq.gz
SRR37001379	012-HIV-WT-25c-b-6-p	PRJNA1400640	SAMN54923583	ToBeReleased	2027-02-01	2026-01-27T16:19:33Z	2026-01-27T16:21:49Z	SUB15970100	012-HIV-WT-25c-b-6-p_S12_L001_R1_001.fastq.gz, 012-HIV-WT-25c-b-6-p_S12_L001_R2_001.fastq.gz
SRR37001381	010-HIV-WT-25c-b-4-p	PRJNA1400640	SAMN54923581	ToBeReleased	2027-02-01	2026-01-27T16:19:33Z	2026-01-27T16:21:42Z	SUB15970100	010-HIV-WT-25c-b-4-p_S10_L001_R1_001.fastq.gz, 010-HIV-WT-25c-b-4-p_S10_L001_R2_001.fastq.gz
SRR37001375	022-HIV-WT-70c-b-4-p	PRJNA1400640	SAMN54923615	ToBeReleased	2027-02-01	2026-01-27T16:19:30Z	2026-01-27T16:21:41Z	SUB15970105	022-HIV-WT-70c-b-4-p_S22_L001_R1_001.fastq.gz, 022-HIV-WT-70c-b-4-p_S22_L001_R2_001.fastq.gz
SRR37001373	024-HIV-WT-70c-b-6-p	PRJNA1400640	SAMN54923617	ToBeReleased	2027-02-01	2026-01-27T16:19:30Z	2026-01-27T16:21:40Z	SUB15970105	024-HIV-WT-70c-b-6-p_S24_L001_R1_001.fastq.gz, 024-HIV-WT-70c-b-6-p_S24_L001_R2_001.fastq.gz
SRR37001374	023-HIV-WT-70c-b-5-p	PRJNA1400640	SAMN54923616	ToBeReleased	2027-02-01	2026-01-27T16:19:30Z	2026-01-27T16:21:37Z	SUB15970105	023-HIV-WT-70c-b-5-p_S23_L001_R1_001.fastq.gz, 023-HIV-WT-70c-b-5-p_S23_L001_R2_001.fastq.gz
SRR37001376	021-HIV-WT-70c-b-3-p	PRJNA1400640	SAMN54923614	ToBeReleased	2027-02-01	2026-01-27T16:19:30Z	2026-01-27T16:21:36Z	SUB15970105	021-HIV-WT-70c-b-3-p_S21_L001_R1_001.fastq.gz, 021-HIV-WT-70c-b-3-p_S21_L001_R2_001.fastq.gz
SRR37001378	019-HIV-WT-70c-b-1-p	PRJNA1400640	SAMN54923612	ToBeReleased	2027-02-01	2026-01-27T16:19:30Z	2026-01-27T16:21:35Z	SUB15970105	019-HIV-WT-70c-b-1-p_S19_L001_R1_001.fastq.gz, 019-HIV-WT-70c-b-1-p_S19_L001_R2_001.fastq.gz
SRR37001372	052-HIV-WT-70c-b-6-m	PRJNA1400640	SAMN54923618	ToBeReleased	2027-02-01	2026-01-27T16:19:30Z	2026-01-27T16:21:35Z	SUB15970105	052-HIV-WT-70c-b-6-m_S52_L001_R1_001.fastq.gz, 052-HIV-WT-70c-b-6-m_S52_L001_R2_001.fastq.gz
SRR37001382	009-HIV-WT-25c-b-3-p	PRJNA1400640	SAMN54923580	ToBeReleased	2027-02-01	2026-01-27T16:19:33Z	2026-01-27T16:21:34Z	SUB15970100	009-HIV-WT-25c-b-3-p_S9_L001_R1_001.fastq.gz, 009-HIV-WT-25c-b-3-p_S9_L001_R2_001.fastq.gz
SRR37001367	005-HIV-WT-25c-a-5-p	PRJNA1400640	SAMN54923576	ToBeReleased	2027-02-01	2026-01-27T16:19:27Z	2026-01-27T16:21:31Z	SUB15970098	005-HIV-WT-25c-a-5-p_S5_L001_R1_001.fastq.gz, 005-HIV-WT-25c-a-5-p_S5_L001_R2_001.fastq.gz
SRR37001371	001-HIV-WT-25c-a-1-p	PRJNA1400640	SAMN54923572	ToBeReleased	2027-02-01	2026-01-27T16:19:27Z	2026-01-27T16:21:30Z	SUB15970098	001-HIV-WT-25c-a-1-p_S1_L001_R1_001.fastq.gz, 001-HIV-WT-25c-a-1-p_S1_L001_R2_001.fastq.gz
SRR37001383	008-HIV-WT-25c-b-2-p	PRJNA1400640	SAMN54923579	ToBeReleased	2027-02-01	2026-01-27T16:19:33Z	2026-01-27T16:21:25Z	SUB15970100	008-HIV-WT-25c-b-2-p_S8_L001_R1_001.fastq.gz, 008-HIV-WT-25c-b-2-p_S8_L001_R2_001.fastq.gz
SRR37001384	007-HIV-WT-25c-b-1-p	PRJNA1400640	SAMN54923578	ToBeReleased	2027-02-01	2026-01-27T16:19:33Z	2026-01-27T16:21:23Z	SUB15970100	007-HIV-WT-25c-b-1-p_S7_L001_R1_001.fastq.gz, 007-HIV-WT-25c-b-1-p_S7_L001_R2_001.fastq.gz
SRR37001366	006-HIV-WT-25c-a-6-p	PRJNA1400640	SAMN54923577	ToBeReleased	2027-02-01	2026-01-27T16:19:27Z	2026-01-27T16:21:22Z	SUB15970098	006-HIV-WT-25c-a-6-p_S6_L001_R1_001.fastq.gz, 006-HIV-WT-25c-a-6-p_S6_L001_R2_001.fastq.gz
SRR37001380	011-HIV-WT-25c-b-5-p	PRJNA1400640	SAMN54923582	ToBeReleased	2027-02-01	2026-01-27T16:19:33Z	2026-01-27T16:21:21Z	SUB15970100	011-HIV-WT-25c-b-5-p_S11_L001_R1_001.fastq.gz, 011-HIV-WT-25c-b-5-p_S11_L001_R2_001.fastq.gz
SRR37001368	004-HIV-WT-25c-a-4-p	PRJNA1400640	SAMN54923575	ToBeReleased	2027-02-01	2026-01-27T16:19:27Z	2026-01-27T16:21:17Z	SUB15970098	004-HIV-WT-25c-a-4-p_S4_L001_R1_001.fastq.gz, 004-HIV-WT-25c-a-4-p_S4_L001_R2_001.fastq.gz
SRR37001369	003-HIV-WT-25c-a-3-p	PRJNA1400640	SAMN54923574	ToBeReleased	2027-02-01	2026-01-27T16:19:27Z	2026-01-27T16:21:16Z	SUB15970098	003-HIV-WT-25c-a-3-p_S3_L001_R1_001.fastq.gz, 003-HIV-WT-25c-a-3-p_S3_L001_R2_001.fastq.gz
SRR37001370	002-HIV-WT-25c-a-2-p	PRJNA1400640	SAMN54923573	ToBeReleased	2027-02-01	2026-01-27T16:19:27Z	2026-01-27T16:21:13Z	SUB15970098	002-HIV-WT-25c-a-2-p_S2_L001_R1_001.fastq.gz, 002-HIV-WT-25c-a-2-p_S2_L001_R2_001.fastq.gz
SRR37001377	020-HIV-WT-70c-b-2-p	PRJNA1400640	SAMN54923613	ToBeReleased	2027-02-01	2026-01-27T16:19:30Z	2026-01-27T16:21:13Z	SUB15970105	020-HIV-WT-70c-b-2-p_S20_L001_R1_001.fastq.gz, 020-HIV-WT-70c-b-2-p_S20_L001_R2_001.fastq.gz
SRR37001290	002_fourU_WT_18c_a_2_p	PRJNA1400640	SAMN54923480	ToBeReleased	2027-02-01	2026-01-27T16:14:29Z	2026-01-27T16:21:05Z	SUB15970079	002_fourU_WT_18c_a_2_p_S98_R1_001.fastq.gz, 002_fourU_WT_18c_a_2_p_S98_R2_001.fastq.gz
SRR37001291	001_fourU_WT_18c_a_1_p	PRJNA1400640	SAMN54923479	ToBeReleased	2027-02-01	2026-01-27T16:14:29Z	2026-01-27T16:20:57Z	SUB15970079	001_fourU_WT_18c_a_1_p_S97_R1_001.fastq.gz, 001_fourU_WT_18c_a_1_p_S97_R2_001.fastq.gz
SRR37001263	096_fourU_A8C_48c_b_6_p	PRJNA1400640	SAMN54923478	ToBeReleased	2027-02-01	2026-01-27T16:13:28Z	2026-01-27T16:20:50Z	SUB15970078	096_fourU_A8C_48c_b_6_p_S96_R1_001.fastq.gz, 096_fourU_A8C_48c_b_6_p_S96_R2_001.fastq.gz
SRR37001289	003_fourU_WT_18c_a_3_p	PRJNA1400640	SAMN54923481	ToBeReleased	2027-02-01	2026-01-27T16:14:29Z	2026-01-27T16:20:18Z	SUB15970079	003_fourU_WT_18c_a_3_p_S99_R1_001.fastq.gz, 003_fourU_WT_18c_a_3_p_S99_R2_001.fastq.gz
SRR37001287	005_fourU_WT_18c_a_5_p	PRJNA1400640	SAMN54923483	ToBeReleased	2027-02-01	2026-01-27T16:14:29Z	2026-01-27T16:20:14Z	SUB15970079	005_fourU_WT_18c_a_5_p_S101_R1_001.fastq.gz, 005_fourU_WT_18c_a_5_p_S101_R2_001.fastq.gz
SRR37001269	091_fourU_A8C_48c_b_1_p	PRJNA1400640	SAMN54923472	ToBeReleased	2027-02-01	2026-01-27T16:13:28Z	2026-01-27T16:20:11Z	SUB15970078	091_fourU_A8C_48c_b_1_p_S91_R1_001.fastq.gz, 091_fourU_A8C_48c_b_1_p_S91_R2_001.fastq.gz
SRR37001271	012_fourU_WT_18c_b_6_p	PRJNA1400640	SAMN54923491	ToBeReleased	2027-02-01	2026-01-27T16:14:26Z	2026-01-27T16:20:09Z	SUB15970083	012_fourU_WT_18c_b_6_p_S108_R1_001.fastq.gz, 012_fourU_WT_18c_b_6_p_S108_R2_001.fastq.gz
SRR37001288	004_fourU_WT_18c_a_4_p	PRJNA1400640	SAMN54923482	ToBeReleased	2027-02-01	2026-01-27T16:14:29Z	2026-01-27T16:20:09Z	SUB15970079	004_fourU_WT_18c_a_4_p_S100_R1_001.fastq.gz, 004_fourU_WT_18c_a_4_p_S100_R2_001.fastq.gz
SRR37001268	092_fourU_A8C_48c_b_2_p	PRJNA1400640	SAMN54923473	ToBeReleased	2027-02-01	2026-01-27T16:13:28Z	2026-01-27T16:20:05Z	SUB15970078	092_fourU_A8C_48c_b_2_p_S92_R1_001.fastq.gz, 092_fourU_A8C_48c_b_2_p_S92_R2_001.fastq.gz
SRR37001264	095_fourU_A8C_48c_b_5_p	PRJNA1400640	SAMN54923477	ToBeReleased	2027-02-01	2026-01-27T16:13:28Z	2026-01-27T16:20:03Z	SUB15970078	095_fourU_A8C_48c_b_5_p_S95_R1_001.fastq.gz, 095_fourU_A8C_48c_b_5_p_S95_R2_001.fastq.gz
SRR37001276	007_fourU_WT_18c_b_1_p	PRJNA1400640	SAMN54923486	ToBeReleased	2027-02-01	2026-01-27T16:14:26Z	2026-01-27T16:20:02Z	SUB15970083	007_fourU_WT_18c_b_1_p_S103_R1_001.fastq.gz, 007_fourU_WT_18c_b_1_p_S103_R2_001.fastq.gz
SRR37001286	006_fourU_WT_18c_a_6_p	PRJNA1400640	SAMN54923484	ToBeReleased	2027-02-01	2026-01-27T16:14:29Z	2026-01-27T16:19:58Z	SUB15970079	006_fourU_WT_18c_a_6_p_S102_R1_001.fastq.gz, 006_fourU_WT_18c_a_6_p_S102_R2_001.fastq.gz
SRR37001275	008_fourU_WT_18c_b_2_p	PRJNA1400640	SAMN54923487	ToBeReleased	2027-02-01	2026-01-27T16:14:26Z	2026-01-27T16:19:57Z	SUB15970083	008_fourU_WT_18c_b_2_p_S104_R1_001.fastq.gz, 008_fourU_WT_18c_b_2_p_S104_R2_001.fastq.gz
SRR37001266	093_fourU_A8C_48c_b_3_p	PRJNA1400640	SAMN54923475	ToBeReleased	2027-02-01	2026-01-27T16:13:28Z	2026-01-27T16:19:54Z	SUB15970078	093_fourU_A8C_48c_b_3_p_S93_R1_001.fastq.gz, 093_fourU_A8C_48c_b_3_p_S93_R2_001.fastq.gz
SRR37001267	093_fourU_A8C48c_b_6_m	PRJNA1400640	SAMN54923474	ToBeReleased	2027-02-01	2026-01-27T16:13:28Z	2026-01-27T16:19:48Z	SUB15970078	093_fourU_A8C48c_b_6_m_S189_R1_001.fastq.gz, 093_fourU_A8C48c_b_6_m_S189_R2_001.fastq.gz
SRR37001274	009_fourU_WT_18c_b_3_p	PRJNA1400640	SAMN54923488	ToBeReleased	2027-02-01	2026-01-27T16:14:26Z	2026-01-27T16:19:43Z	SUB15970083	009_fourU_WT_18c_b_3_p_S105_R1_001.fastq.gz, 009_fourU_WT_18c_b_3_p_S105_R2_001.fastq.gz
SRR37001272	011_fourU_WT_18c_b_5_p	PRJNA1400640	SAMN54923490	ToBeReleased	2027-02-01	2026-01-27T16:14:26Z	2026-01-27T16:19:43Z	SUB15970083	011_fourU_WT_18c_b_5_p_S107_R1_001.fastq.gz, 011_fourU_WT_18c_b_5_p_S107_R2_001.fastq.gz
SRR37001270	056_fourU_WT18c_b_6_m	PRJNA1400640	SAMN54923492	ToBeReleased	2027-02-01	2026-01-27T16:14:26Z	2026-01-27T16:19:35Z	SUB15970083	056_fourU_WT18c_b_6_m_S152_R1_001.fastq.gz, 056_fourU_WT18c_b_6_m_S152_R2_001.fastq.gz
SRR37001273	010_fourU_WT_18c_b_4_p	PRJNA1400640	SAMN54923489	ToBeReleased	2027-02-01	2026-01-27T16:14:26Z	2026-01-27T16:19:21Z	SUB15970083	010_fourU_WT_18c_b_4_p_S106_R1_001.fastq.gz, 010_fourU_WT_18c_b_4_p_S106_R2_001.fastq.gz
SRR37001285	050_fourU_WT18c_a_6_m	PRJNA1400640	SAMN54923485	ToBeReleased	2027-02-01	2026-01-27T16:14:29Z	2026-01-27T16:19:17Z	SUB15970079	050_fourU_WT18c_a_6_m_S146_R1_001.fastq.gz, 050_fourU_WT18c_a_6_m_S146_R2_001.fastq.gz
SRR37001227	083_fourU_A8C_48c_a_5_p	PRJNA1400640	SAMN54923462	ToBeReleased	2027-02-01	2026-01-27T16:09:33Z	2026-01-27T16:19:11Z	SUB15970074	083_fourU_A8C_48c_a_5_p_S83_R1_001.fastq.gz, 083_fourU_A8C_48c_a_5_p_S83_R2_001.fastq.gz
SRR37001265	094_fourU_A8C_48c_b_4_p	PRJNA1400640	SAMN54923476	ToBeReleased	2027-02-01	2026-01-27T16:13:28Z	2026-01-27T16:19:10Z	SUB15970078	094_fourU_A8C_48c_b_4_p_S94_R1_001.fastq.gz, 094_fourU_A8C_48c_b_4_p_S94_R2_001.fastq.gz
SRR37001232	094_fourU_A8C30c_b_6_m	PRJNA1400640	SAMN54923471	ToBeReleased	2027-02-01	2026-01-27T16:10:26Z	2026-01-27T16:18:23Z	SUB15970077	094_fourU_A8C30c_b_6_m_S190_R1_001.fastq.gz, 094_fourU_A8C30c_b_6_m_S190_R2_001.fastq.gz
SRR37001231	079_fourU_A8C_48c_a_1_p	PRJNA1400640	SAMN54923458	ToBeReleased	2027-02-01	2026-01-27T16:09:33Z	2026-01-27T16:18:06Z	SUB15970074	079_fourU_A8C_48c_a_1_p_S79_R1_001.fastq.gz, 079_fourU_A8C_48c_a_1_p_S79_R2_001.fastq.gz
SRR37001235	088_fourU_A8C_30c_b_4_p	PRJNA1400640	SAMN54923468	ToBeReleased	2027-02-01	2026-01-27T16:10:26Z	2026-01-27T16:16:57Z	SUB15970077	088_fourU_A8C_30c_b_4_p_S88_R1_001.fastq.gz, 088_fourU_A8C_30c_b_4_p_S88_R2_001.fastq.gz
SRR37001225	087_fourU_A8C48c_a_6_m	PRJNA1400640	SAMN54923464	ToBeReleased	2027-02-01	2026-01-27T16:09:33Z	2026-01-27T16:16:14Z	SUB15970074	087_fourU_A8C48c_a_6_m_S183_R1_001.fastq.gz, 087_fourU_A8C48c_a_6_m_S183_R2_001.fastq.gz
SRR37001238	085_fourU_A8C_30c_b_1_p	PRJNA1400640	SAMN54923465	ToBeReleased	2027-02-01	2026-01-27T16:10:26Z	2026-01-27T16:15:59Z	SUB15970077	085_fourU_A8C_30c_b_1_p_S85_R1_001.fastq.gz, 085_fourU_A8C_30c_b_1_p_S85_R2_001.fastq.gz
SRR37001228	082_fourU_A8C_48c_a_4_p	PRJNA1400640	SAMN54923461	ToBeReleased	2027-02-01	2026-01-27T16:09:33Z	2026-01-27T16:15:59Z	SUB15970074	082_fourU_A8C_48c_a_4_p_S82_R1_001.fastq.gz, 082_fourU_A8C_48c_a_4_p_S82_R2_001.fastq.gz
SRR37001230	080_fourU_A8C_48c_a_2_p	PRJNA1400640	SAMN54923459	ToBeReleased	2027-02-01	2026-01-27T16:09:33Z	2026-01-27T16:15:50Z	SUB15970074	080_fourU_A8C_48c_a_2_p_S80_R1_001.fastq.gz, 080_fourU_A8C_48c_a_2_p_S80_R2_001.fastq.gz
SRR37001226	084_fourU_A8C_48c_a_6_p	PRJNA1400640	SAMN54923463	ToBeReleased	2027-02-01	2026-01-27T16:09:33Z	2026-01-27T16:15:31Z	SUB15970074	084_fourU_A8C_48c_a_6_p_S84_R1_001.fastq.gz, 084_fourU_A8C_48c_a_6_p_S84_R2_001.fastq.gz
SRR37001229	081_fourU_A8C_48c_a_3_p	PRJNA1400640	SAMN54923460	ToBeReleased	2027-02-01	2026-01-27T16:09:33Z	2026-01-27T16:15:15Z	SUB15970074	081_fourU_A8C_48c_a_3_p_S81_R1_001.fastq.gz, 081_fourU_A8C_48c_a_3_p_S81_R2_001.fastq.gz
SRR37001224	073_fourU_A8C_30c_a_1_p	PRJNA1400640	SAMN54922982	ToBeReleased	2027-02-01	2026-01-27T16:09:32Z	2026-01-27T16:15:08Z	SUB15970063	073_fourU_A8C_30c_a_1_p_S73_R1_001.fastq.gz, 073_fourU_A8C_30c_a_1_p_S73_R2_001.fastq.gz
SRR37001237	086_fourU_A8C_30c_b_2_p	PRJNA1400640	SAMN54923466	ToBeReleased	2027-02-01	2026-01-27T16:10:26Z	2026-01-27T16:15:03Z	SUB15970077	086_fourU_A8C_30c_b_2_p_S86_R1_001.fastq.gz, 086_fourU_A8C_30c_b_2_p_S86_R2_001.fastq.gz
SRR37001220	088_fourU_A8C30c_a_6_m	PRJNA1400640	SAMN54922986	ToBeReleased	2027-02-01	2026-01-27T16:09:32Z	2026-01-27T16:14:50Z	SUB15970063	088_fourU_A8C30c_a_6_m_S184_R1_001.fastq.gz, 088_fourU_A8C30c_a_6_m_S184_R2_001.fastq.gz
SRR37001207	070_fourU_A8C_45c_b_4_p	PRJNA1400640	SAMN54920511	ToBeReleased	2027-02-01	2026-01-27T16:08:29Z	2026-01-27T16:14:46Z	SUB15970062	070_fourU_A8C_45c_b_4_p_S70_R1_001.fastq.gz, 070_fourU_A8C_45c_b_4_p_S70_R2_001.fastq.gz
SRR37001223	075_fourU_A8C_30c_a_3_p	PRJNA1400640	SAMN54922983	ToBeReleased	2027-02-01	2026-01-27T16:09:32Z	2026-01-27T16:14:45Z	SUB15970063	075_fourU_A8C_30c_a_3_p_S75_R1_001.fastq.gz, 075_fourU_A8C_30c_a_3_p_S75_R2_001.fastq.gz
SRR37001203	055_fourU_A8C_45c_a_1_p	PRJNA1400640	SAMN54919384	ToBeReleased	2027-02-01	2026-01-27T16:06:28Z	2026-01-27T16:14:41Z	SUB15970047	055_fourU_A8C_45c_a_1_p_S55_R1_001.fastq.gz, 055_fourU_A8C_45c_a_1_p_S55_R2_001.fastq.gz
SRR37001222	076_fourU_A8C_30c_a_4_p	PRJNA1400640	SAMN54922984	ToBeReleased	2027-02-01	2026-01-27T16:09:32Z	2026-01-27T16:14:40Z	SUB15970063	076_fourU_A8C_30c_a_4_p_S76_R1_001.fastq.gz, 076_fourU_A8C_30c_a_4_p_S76_R2_001.fastq.gz
